userId,gender,sport,duration,calories,distance,avg_heart_rate,avg_alti,change_alti,max_alti,min_alti,avg_speed
604703,male,run,1673,435,6.12,151.81,22.4604,170,49.8,12.4,13.142630315
7285980,male,run,3196,682.543,9.96,139.394,85.23,125,90.8,81.8,11.252580318
3576105,male,run,5080,1048,14.95,153.508,13.5448,209.4,30.4,-7.4,10.612767121
14255438,female,run,2566,344,7.35,166.342,252.7964,79.600000000,256.6,248.8,10.281662672
13653,male,run,3901,1109.82,12.37,164.61,69.1026208,316,87,58,11.456190509
604703,male,run,3245,986,11.28,142.286,36.5088,222.6,62.8,29.8,12.510438894
2887587,male,bike,4118,757,30.03,139.38,27.672,458.400000000,61.2,8.6,27.674162793
4439016,unknown,run,3506,738.822,12.68,139.482,117.1884,199.2,127,108.6,13.011994851
9051351,male,bike,3764,645,23.98,128.324,304.3108,544.200000000,336.8,290.6,22.739927375
7696046,male,bike,4383,704,30.76,151.172,11.7748,367.800000000,17.6,5.2,25.873697935
9221677,male,run,6912,1431,19.93,151.502,-9.433942504,174.99128,2.39988,-13.9993,10.401285027
7178673,female,run,3602,688,12.02,166.038,16.522,144.8,31.8,5.8,12.015698942
68009,male,run,1734,321,5.73,125.234,8.5124,395,24.8,-5,11.876747421
2636715,male,run,3319,708,10.17,167.588,24.9216,142.6,35.4,8.4,10.991790762
11737814,male,run,2513,736.262,8.18,164.086,178.4798,222.6,187,171,11.710241175
56331,male,run,5634,1402,20.44,165.208,249.2456,340.4,297.6,215.4,13.037345837
2600099,male,bike,8812,2896,72.03,113.878,9.032796,1052.93,46.954,-7.841,29.111138470
2535101,male,bike,7955,1516.42,56.94,122.948,218.579404,1156.636,285,194,25.892517629
651716,male,bike,3007,512,23.52,117.894,15.437,25.97,19.9,12,28.126016783
6800874,male,bike,7555,820,63.62,152.602,123.1396,801.2,158.6,77.8,30.647524413
13693003,male,bike,5614,1076,44.79,136.924,32.3696,363.600000000,70,12.6,29.062214953
584087,male,bike,4226,1090.12,27.09,155.302,30.1468,243.2,52.2,20.4,23.708954441
2102320,male,bike,9223,1342,73.75,130.344,38.4228,852.8,62.6,11,29.021652279
212295,male,run,4236,525,10.15,132.072,280.784,1180.2,346,228,8.608653679
11825035,male,run,3498,718.49,10.01,131.018,48.0421844,92.48,55,41,10.336274988
203045,male,run,3513,778,9.81,144.424,811.1592,177.4,823.8,797,10.025424228
4253141,male,bike,5450,1021,41.97,141.244,84.6728,505.200000000,110.6,53.8,28.267839685
12645302,male,bike,7131,972,58.65,127.172,347.352,688.6,407.2,294.8,30.220833734
13406764,male,run,1226,209,3.17,164.424,1870.07,102.000000000,1877.6,1856.8,9.337828089
7382493,male,run,3382,812,10.18,141.486,405.2032,631.200000000,513.4,295.4,10.829811620
6342136,male,bike,6809,1685.72,50.98,152.606,23.152,909,61.8,-7,27.331708238
4535678,male,bike,2124,306,11.73,114.404,57.3768,363.8,62,53,19.919140660
68009,male,run,2708,536,9.07,134.052,8.1104,473.4,26.6,-19.4,12.064401616
2474825,male,run,3178,776,11.1,171.032,342.7788,348,422,290.4,13.168518635
4535678,male,bike,4999,701,32.85,124.81,66.93,634.8,85.4,50.2,23.890463181
653747,male,bike,6043,1006,55.27,142.962,38.82,745.600000000,102.6,1.6,33.371620896
4535678,male,bike,6852,1527,40.5,143.116,7.9484,219.8,18.2,-0.4,21.198242969
2461936,male,run,5393,928.98,18.49,119.518,16.5752,277.000000000,62,-2.2,12.449518858
9051351,male,bike,5641,1693.42,39.71,137.88,309.5852,266.2,345,298,27.008083126
2119401,male,run,3011,669,8.67,161.274,117.9868,271.8,138.4,104.6,10.400626076
2849785,male,run,5038,1303,14.96,163.598,72.2232,374.6,98.4,40.8,10.589799665
1063624,male,run,4458,733,13.93,130.952,287.9488,366.200000000,323.8,253.6,11.376273600
2568526,male,bike,6523,1017,46.32,146.226,19.8952,594.8,67,-2,26.135151752
2595849,male,bike,11615,2655.21,95.55,146.268,271.104,1729,414,224,29.633531737
1796601,male,bike,3021,290,22.73,113.928,539.35,421.8,606.6,494.8,27.233875356
1069797,male,run,4455,1015,12.29,144.728,14.1436,142.4,33.6,6.2,10.058221610
3820045,male,run,2420,409,7.15,138.474,29.9824,103.4,40.4,18.6,10.662769758
3297710,male,run,2985,792,11.54,154.814,-19.1444,402.800000000,-2.2,-27.6,14.026687338
4146688,male,run,2844,447,8.43,120.22,33.5224,376.2,72.2,10.4,10.832597197
331586,male,run,3904,589,10.92,144.878,233.1344,83.6,245.4,225.2,9.905656991
12537176,male,run,3748,835,13.9,161.178,303.968,385.6,351.6,277.4,13.294760972
12913419,male,run,2862,660.912,7.64,138.268,-131.71614,141,-124,-139,9.649110354
7430612,male,run,4759,793,9.67,140.73,556.7724,189.000000000,582.8,529.8,7.318838286
7516129,male,run,2696,420.568,9.1,118.028,6.05120606,85.8,12,2,12.289821718
4007546,male,run,3927,1066.46,10.8,157.69,178.46142,490,276,119,9.966935952
804068,male,run,1762,297,5.1,132.172,36.0816,64.200000000,54.2,25.6,10.441558858
2071522,male,mountain bike,3098,742.914,11.39,144.666,26.5956,593.2,51.6,-1.8,13.244598879
5255745,male,bike,3542,647,32.88,139.07,12.2264,374,24,5.4,33.091629092
846598,male,bike,6286,647,48.63,119.594,5.6704,87.6,18,-1.6,26.927856213
240120,female,bike,3473,386,26.34,137.416,31.6824,29.6,35.8,24.8,26.890541301
4146688,male,run,3943,662,12.09,124.02,0.053600000,319.6,43.4,-25.6,11.096536239
5298016,male,bike,2488,748.354,18.89,168.13,246.3986,655.4,274.1,227.6,30.168718854
1609501,male,run,2988,632,9.97,144.814,5.9284,118.6,12,0,12.365072597
478585,male,run,4965,1210.12,14.53,153.948,32.064,803.800000000,53.8,13.4,10.531865322
431375,male,run,2787,732,10.23,147.19,9.7264,494.6,24.2,-4,13.558013856
4233611,male,run,7117,1269,20.76,128.276,50.4204,598.8,132.4,-8.2,10.422866325
5629523,male,bike,8860,1367,61.42,135.69,-4.4632,30.8,16,-14.8,24.465674296
2071522,male,run,3787,498,8.91,131.556,57.5352,656.800000000,88.2,34.6,8.470157699
4535678,male,bike,3554,749,23.12,132.792,-4.0176,153.4,4.4,-12.2,23.624912086
3918301,male,run,2762,696,10.04,154.276,12.104400384,400.600044000,75.4,-21,13.350246856
2102320,male,bike,4539,1105.76,38.14,135.176,15.0156,150.4,22.2,10.2,30.173578443
2898275,male,run,2870,627.808,9.6,140.984,23.3824,142.4,39.4,1.2,12.056226403
407769,male,run,3883,599,8.32,135.754,27.1852,332.2,38.6,8.6,7.662620458
3736342,male,run,2685,739,10.53,142.734,54.3624,399.800000000,70,37,14.157101327
3575734,male,run,3383,831,10.82,168.702,318.7424,467.2,421.2,235.8,11.435638897
1055288,male,bike,7967,1336,61.85,130.052,-55.5692,908.400000000,-15.6,-108.2,28.250928103
4572860,male,bike,1615,224,9.69,164.978,89.4548,204.000000000,98.6,79,22.030913652
804068,male,bike,6191,746,45.27,130.29,21.5392,495,76.6,-4.2,26.859686156
851531,male,run,2430,544,8.1,148.258,136.4996,336.6,157,108,12.072515326
1041230,male,bike,5941,1540,44.88,148.688,18.889138,804.947,57.302,-7.079,27.216481361
3316311,male,bike,3700,498,25.81,134.966,7.3452,164.8,25.6,0.2,24.402725812
5727574,male,mountain bike,9726,2002.57,55.84,128.77,880.1388,1734,994.4,688.8,22.528364955
3575734,male,run,2154,318,7.92,138.826,23.3008,155.4,31.8,-8.4,13.233174598
1428766,male,bike,10145,2173,75.21,145.176,45.0596,694.800000000,135.2,3,26.625937020
7516129,male,run,3618,473.252,10.44,107.31,1.93116,114.95,7.23,-1.61,10.419102186
982359,male,mountain bike,2736,779.207,11.97,157.878,74.9532,418.4,97.6,59,15.936338220
508935,male,bike,7753,2867,65.5,145.078,467.322546,846.854000000,579.364,415.703,30.231261584
159106,male,mountain bike,8574,2033.47,50.35,143.888,19.7236,613.200000000,64.2,-4.2,21.158090562
6113340,male,run,3950,1078,13.13,162.788,132.7576,94.600000000,140.4,127.2,12.060940309
10821441,male,bike,5592,462,47.3,115.716,42.7064,382.4,60,29.8,30.672610370
2600099,male,bike,4737,1392,34.36,126.928,5.69145,544.982,47.636,-7.089,25.489443865
3992841,male,run,1422,396,5,168.878,74.3848,77.000000000,80.4,66,12.643580735
4025656,male,run,2718,620,9.32,156.514,6.096,155,20,0.2,12.542353051
260784,male,bike,3093,603.67,23.57,125.58,50.0484,302.4,73.6,31,27.910961831
9336459,male,bike,9283,2074.52,73.29,151.816,606.2832,1524.8,695.8,545.2,29.126142709
3808596,male,mountain bike,9048,2125,50.45,165.388,44.8784,1556,103,10.2,20.451586211
8993175,male,run,2445,465,6.5,158.142,108.0604,146.8,112.6,104.6,9.841793196
2887449,male,bike,13557,2732.86,41.22,133.022,834.604,2554.4,1267,415.8,10.955317756
2246153,male,run,4508,992.627,11.89,134.728,23.798814,364.554,41.868,11.126,9.501984467
7790158,male,bike,3602,549,20.62,143.694,847.8512,800.800000000,885.8,817.2,22.538766660
7382493,male,mountain bike,6592,1537,40.15,159.422,454.7424,1762.8,620,106,22.793667819
8446566,male,run,2116,447,5.61,137.12,66.0716,183.400000000,81.2,45.4,9.437053647
69,male,bike,5013,1355.68,41.31,146.502,7.8844,539.6,35.4,-4.4,28.639760652
2535101,male,run,1613,400.961,5.33,145.548,94.9650116,75,105,92,11.960506176
1820027,male,run,4197,1102.82,12.5,153.168,117.9804,534.8,159,42.8,10.689122864
3060590,male,run,6429,1340,20.97,144.836,116.8044,227.6,132.2,100.8,11.748867501
5072565,male,bike,4759,911,36.41,140.668,57.724,1096.2,91.8,4,27.066067138
4535678,male,bike,3507,787,25.84,134.542,-1.8236,177.8,6,-13,26.265005145
2358,male,run,4281,1078,15.14,146.14,-0.8496,230.6,3,-12.8,12.726254009
3438751,male,run,3758,405,11.78,181.21,62.1092,297.6,71.8,52.8,11.290763272
982359,male,run,3859,1176.55,11.16,149.114,16.0816,158,58.8,0.4,10.447014485
3908642,male,run,2959,629,5.04,136.166,31.6888,23.2,34.4,28.2,6.565775557
4535678,male,bike,4579,691,30.15,123.716,63.1676,806.8,90.4,49,23.742556102
1367691,male,mountain bike,7638,2077.56,53.22,148.95,137.018404,1068.418,178.815,97.99,25.575503242
1668573,male,run,2253,502,6.97,158.294,13.7396,77.200000000,21,11.4,11.104030872
4998101,male,run,2166,459,6.76,152.716,57.2276,290,79.4,37.4,11.175941352
1063624,male,run,1488,280,5.04,140.954,267.832,81.000000000,287.6,258.2,12.192310901
791908,male,run,2721,607,8.97,137.128,416.6764,289.2,466,376.4,11.795097657
2102320,male,bike,7893,1014,32.38,124.27,21.6684,899,41.8,-4.8,14.949352220
4446822,male,bike,3208,677,29.38,148.988,271.2608,354.400000000,297.6,249.8,33.386134295
14255438,female,run,1871,248,5.06,169.252,334.8152,63.800000000,337.8,331.2,9.733100553
7178673,female,run,4270,875.729,16.04,173.518,7.7036,148.2,21.8,-1.2,13.534188883
10057948,male,run,2684,452,6.3,130.44,95.093754,112.9942,101.795,90.9956,8.519831928
3275003,male,run,5285,1153,16.59,151.718,174.4716,474,229.4,107.8,11.375126065
9656255,male,bike,11636,1846,105.62,160.274,43.5196,706.4,105,17.4,32.743703616
4535678,male,bike,4166,777,29.11,134.788,33.6656,197.6,41,26,25.521403291
114073,male,run,5428,1429,19.93,167.032,83.6348,322.200000000,107.6,62.2,13.392293544
13406764,male,run,3695,627,10.09,151.688,37.054,227.2,49.4,19.6,9.828351953
10647023,male,run,5565,1276.76,19.95,144.046,374.6444,657.400000000,439.2,328,12.864969615
6961546,male,run,2907,609,9.99,153.378,140.46,195,167.4,113.4,12.558129498
947554,male,bike,7755,975,65.1,144.008,11.1168,290,22,4.4,30.325862962
2535101,male,run,2141,550.918,7.77,149.382,375.370646,167,391,366,13.093802652
2119401,male,bike,5230,1190,39.68,133.41,43.3388,525,71,22.4,27.476686790
4535678,male,bike,4648,1000,33,139.428,70.1492,653.200000000,94.4,39,26.129079411
2887449,male,bike,7305,674,34.82,124.12,236.094,519.8,279.6,176.2,17.180761346
1655221,male,run,4274,916.015,9.94,137.834,312.6468,223.600000000,349,291,8.414213166
5306319,male,run,3319,651,11.99,177.646,100.1796,94.4,107.4,94.6,13.012028840
1486987,male,run,7799,1160,20.87,145.412,682.5948,563.2,712.4,652.8,9.652540900
34269,male,bike,4144,985,38.69,145.362,102.7408,662.4,130.8,80.6,33.640518789
9336459,male,run,7390,1846.9,25.41,162.374,564.6684,783,617.8,523.6,12.292023276
2692363,male,run,1826,325,5,140.018,93.3212,94.400000000,97.6,89.6,9.859591192
1682336,male,run,3949,572,9.98,132.71,30.3388,131.4,44.2,20.4,9.098904363
1731481,male,bike,11696,3905,99.5,148.748,28.268404,1086.072,51.982,-1.938,30.753924992
5306319,male,run,1025,103,2.01,122.312,99.8636,34.200000000,100.6,99,7.046825156
885462,male,run,2567,485,4.84,137.62,-0.046000000,292.800000000,13.6,-16.8,6.777341271
4057523,male,bike,4756,925,23.24,134.2,194.9688,627.2,236.6,166.8,18.055584246
1707239,male,run,2183,441,7.1,133.412,-2.2236,143.600000000,16.4,-8.6,11.708475808
4428422,male,bike,6154,1695.2,35.61,155.638,204.3344,718.000000000,324.8,160.6,22.023750591
4535678,male,bike,4253,692,27,128.838,58.5612,341.8,86.2,44.2,22.950871255
1599388,male,bike,7802,2714,67.05,133.1,22.947156,841.361,82.149,-2.332,30.975170400
11258873,female,run,6111,1486,20.08,150.444,115.8308,203.6,124.2,108,11.840389871
2344846,male,mountain bike,1268,239.945,6.77,119.994,273.9084,235.4,304.4,242.8,20.304405311
9051351,male,bike,4584,761,33.44,131.012,302.8628,513.400000000,334.6,293.2,26.295663476
1707239,male,run,3303,725,8.94,141.528,18.648,773.6,33.8,-9.8,9.729523530
818925,male,bike,2584,558,16.53,134.498,57.9164,94.2,74.2,43,21.946356935
13406764,male,run,2632,472,7.07,164.744,7.1296,87.000000000,10.4,4.2,9.667981252
659522,unknown,run,4516,719,12.01,136.72,18.1408,392.000000000,38.8,7.6,9.538391457
3324472,male,bike,6408,1221,53.57,136.142,544.9268,684.400000000,591.8,511.4,30.107341213
1486987,male,run,3600,531,10.29,135.926,701.6268,431.600000000,718.4,682.8,10.313219697
860533,male,run,2745,618,9.22,160.798,1404.6924,352.800000000,1444.8,1368.8,12.106500629
1956196,male,run,3386,658,10.09,135.848,217.3296,135.6,229.6,200.8,10.612798534
6919744,male,bike,6883,816,50.05,132.314,50.2168,1269.8,106,2.6,26.209453827
2692363,male,run,3612,699,10.95,163.122,69.8892,144.2,80.6,62.8,11.124093312
4536750,male,bike,4802,1260.96,44.18,159.198,29.9924,680.8,51.4,20.4,32.131997136
1986853,male,run,3729,904.559,10.01,148.648,30.256161,218.02,41,17,9.703119664
5306319,male,run,2321,412,6.95,159.794,76.4868,41.400000000,80,73.8,10.774338745
804068,male,bike,5321,1340.37,40.19,144.952,44.4796,330.6,70.4,20,27.063625181
804068,male,bike,6408,1162.34,49.65,124.532,24.7108,642.8,58,-6.4,27.542725494
4164701,female,bike,8957,657,53.21,120.12,11.2828,530,36.6,0.2,21.234360428
6286628,male,bike,3904,636,26.03,133.988,-2.1396,267.4,16,-10,24.194230347
159106,male,mountain bike,4738,841,29.51,147.826,12.6732,835.2,39.2,-5.6,21.954621349
863013,male,bike,5028,1115,28.9,147.716,108.7928,485.6,194,73.8,21.487433801
7038373,male,run,3093,805.896,9.94,154.538,746.364154,463.196,807.6,707,11.743497490
10943750,male,run,1960,272,4.98,128.392,268.6564,75.400000000,282.8,263.6,9.128496667
7516129,male,run,4864,709.93,12.51,114.712,4.6565,155.24,14.95,-3.31,9.371010957
139383,male,bike,8271,2463,67.85,127.972,15.541148,844.715000000,48.089,-26.137,29.308236126
2358,male,run,2997,814,10.61,154.17,-4.7248,462.4,18,-15.6,12.893779301
9336459,male,run,4218,1094.76,15.39,166.478,535.6484,317.600000000,547.2,518.6,13.159865282
3381703,male,run,2107,446,5.35,144.786,23.484,72.000000000,27.8,15,9.136952010
13653,male,run,3573,1018.86,11.25,163.464,104.3692576,430.8,130,78,11.313733293
1593645,male,bike,3587,562,25.97,145.888,153.0284,457.2,173.8,130.4,26.377828878
1543833,male,run,3243,681,8.51,150.038,1540.8476,378.6,1597.4,1491.4,9.433602945
6307695,male,bike,3951,422,19.82,99.236,178.2964,137.2,202.8,165.6,18.274518695
28064,male,bike,4636,713,20.7,103.646,119.704698,545.322,228.881,53.641,15.926465793
3060590,male,run,4657,1191,15.87,147.886,111.8688,169,126.4,99,12.267907216
3276737,male,run,1812,370,4.93,143.04,186.9316,209.2,248.8,185.4,9.929832357
12202944,male,bike,8786,1104,54.64,132,9.1324,237,21.2,-6.4,22.406013619
260784,male,bike,6769,1436.92,60.83,135.738,26.2864,805.000000000,82.6,-5.2,32.680083526
653747,male,bike,5649,1908,39.97,123.18,41.15773824,1956.27901,105.882,-80.1328,26.242235923
8747440,male,run,2939,719,10.24,167.238,7.108,125.6,17.8,-0.8,12.832976308
8484809,male,run,5031,667,12.26,136.462,19.8204,87.4,27.4,16.8,8.753837166
6793807,male,run,2609,716.468,7.94,156.87,152.296166,235.16,169,133,11.335321501
68129,male,run,4109,975.354,12.32,144.684,22.95,243.4,43,-16.4,10.833785459
8453120,male,bike,7980,1554,59.63,140.236,100.4684,1100.8,161.2,54.6,26.987671261
2484383,male,run,2739,779.335,8.03,164.618,3.5008,218.800000000,14.8,-6.8,10.676232221
2119401,male,bike,3811,759,23.07,130.314,10.467601196,308.800072,57.6,-21.2,22.055176042
2461936,male,run,5384,951.595,18,121.144,-0.068,221.4,22.2,-20.6,12.159317734
3987593,male,run,3180,738,7.55,170.386,947.5496,120.8,955.4,938.2,8.624279784
1956196,male,run,6094,781,15.45,129.182,266.9536,811.400000000,446.4,125.6,8.746270976
434265,male,run,5302,1185,17.68,155.378,24.4928,919.600000000,47.2,-17.8,12.088080031
4428422,male,bike,2693,610,18.35,168.522,190.8936,562.4,206.6,164.6,26.359749818
7654809,male,run,4284,1028,14.42,156.838,27.447374,57.609,34.595,23.622,12.113208882
2625706,male,run,3724,701,9.98,151.98,58.914,759.4,105.8,10,9.602876370
34269,male,run,5496,1562,17.57,147.374,21.5604,266.600000000,47.6,11.8,11.638621327
3680369,male,bike,4778,741,40.17,140.478,57.4008,229.2,98.2,33.2,30.451284161
4535678,male,bike,4846,721,34.21,130.026,69.0644,730.2,90.4,45.2,25.672034476
846598,male,bike,4913,606,39.28,130.012,1.15,111,5.2,-2.6,28.802561621
3060590,male,run,6474,1520,21.83,150.942,113.6952,244.2,122.8,96,12.144994922
3517326,male,bike,8155,1518,78.3,154.606,34.806,1697.2,82,-3.6,34.598502874
5979382,male,bike,6461,1077,31.26,132.994,58.2628,502.000000000,100,22.2,17.593622195
1520156,male,run,3708,609,11.93,142.592,125.6888,134.2,128.4,122.6,11.590527345
3736342,male,run,4299,970,16.05,133.686,35.4696,866.8,67,-3.8,13.523509153
6873187,male,bike,3162,480,20.66,136.45,14.6224,75.400000000,23.6,9.6,23.393717278
2600099,male,bike,4029,775.356,33.36,123.048,24.2656,271.6,78.4,12.4,30.725438404
791908,male,bike,2523,614,20.75,151.438,59.616,193.4,76.4,44.6,29.721913269
6044358,male,bike,5762,1180,42.55,153.172,-72.7296,343.6,-60.2,-79.4,26.178621301
3297710,male,run,10984,3030,41.07,160.96,11.6248,340.4,21.6,1,13.449466135
875281,male,run,3999,799,12.28,145.98,128.0688,200.4,161.8,97,10.970343655
2595849,male,mountain bike,2811,868.849,11.51,178.468,306.786,442.8,326,244.2,15.690445399
4101,male,bike,5258,1194,40.02,145.9,26.932,534,77,6,27.404602944
28064,male,mountain bike,4807,1067.13,15.78,135.678,250.423026,844.134,378.745,133.757,12.950379691
127432,male,mountain bike,8018,1876.46,50.85,146.676,20.070954,562.842000000,45.868,2.942,21.807669644
3709276,male,run,1953,788.523,7,206.666,10.1772,166.6,18.4,4.6,12.927015506
1682336,male,bike,3956,375,26.08,112.474,14.7492,403.200000000,18.8,11.2,23.821046774
947554,male,run,3453,901.527,10.6,158.638,75.6276,131.6,79.6,71.2,11.093766265
9051351,male,bike,4282,1315.02,32.07,138.422,305.4592,263.4,339,292,26.067539831
8994885,male,run,11811,2012,31.63,133.362,103.8348,474.8,140,83.2,9.628683362
2582984,male,bike,6300,1167.58,53.37,127.144,814.6348,747.47,884.55,767.75,28.463828165
10705287,male,bike,4056,966.682,26.72,142.798,10.3876,515.8,31.6,-1.8,23.746592162
519009,male,bike,6191,1046,39.6,127.566,761.6288,1295.8,958.4,664.4,27.015677203
12080152,male,run,2919,429,7.53,130.818,158.8484,328.6,169.2,148.2,9.303966765
508935,male,bike,9084,2830,71.81,127.792,534.126562,1332.82,610.478,463.242,28.703190041
5278840,male,bike,3891,321,19.42,124.46,-0.6708,264.8,2,-5,18.018202558
5641621,male,bike,7328,965,59.15,146.83,134.2672,1235.6,235.6,61.8,29.115494928
804068,male,run,1746,262,5.12,140.254,47.4892,85.4,57,40.4,10.563609321
3987593,male,bike,4484,1153,30.01,167.722,801.382,287.000000000,814.2,795.6,23.925121389
846598,male,bike,6581,602,48.23,112.86,-66.674,129.4,-56.2,-71.4,25.356652665
13469928,male,run,3591,675,11.06,142.262,35.9764,349,56.8,22,11.113787437
2849785,male,run,2756,715,8.84,159.486,16.6272,201.800000000,23.8,11.2,11.472310436
3905196,male,run,4708,1116,15.52,155.834,618.792,483,664.6,560.6,11.845955799
7801809,male,mountain bike,8161,912,47.74,124.27,-0.871200000,271.6,31,-29.8,21.149400985
68009,male,run,2300,460,7.6,137.422,11.1464,450.200000000,36.8,-20.4,11.961649249
14255438,female,run,3917,573,9.44,149.758,325.6924,76.400000000,329.6,321,8.688223049
8467445,male,bike,4456,630,33.46,128.672,200.2444,818.6,272.8,139.8,27.142535154
9336459,male,bike,7712,1539.5,61.69,142.338,600.3808,1210,695.6,545,29.115941591
10821441,male,bike,9632,598,76.33,105.934,6.5772,587.8,25.6,-3.4,28.813256141
4439016,unknown,bike,2912,302.647,16.74,93.968,8.674,412.400000000,27.8,-2.8,20.704631668
3736342,male,run,4848,1184,16.4,142.966,48.064,347.8,74.8,36.8,12.150224706
458903,male,bike,4080,603,34.61,136.912,393.4624,120.4,398.2,387.2,31.129343856
9882712,male,bike,6445,651,41.43,128.884,337.6852,1063.2,537.2,260,24.567013823
8349084,male,run,5276,853,14.7,140.318,152.278,442.2,191.8,107,9.854571377
9051351,male,bike,3441,596,21.66,128.324,299.0184,252.4,336.2,274.8,22.419365877
1520156,male,run,3746,595,11.95,144.856,118.892,36.4,127.8,115,11.469859304
7313790,male,run,4459,1228.78,9.48,163.004,30.3544,1929.8,62.6,5,7.551646839
9313150,male,run,3993,547,8.94,134.86,9.8072,479.800000000,25.6,-5.2,8.096526893
240120,female,bike,5569,550,37.89,141.546,141.7064,568.000000000,169.2,123.2,24.657369051
3021311,male,run,3164,714,9.39,148.312,65.168,105.8,75.2,56.2,10.679184268
10821441,male,bike,5111,472,44.14,131.476,18.8364,315.2,35.2,10.8,31.352186613
5979382,male,run,2403,601,9.59,147.738,27.8412,136.8,51,12,14.726936906
371523,male,run,1363,336,3.44,151.326,-12.0024,257.4,7.6,-20.2,9.417429607
3316311,male,mountain bike,2791,788.413,12.53,169.118,9.9024,405.000000000,18.6,0,16.002195055
13469928,male,run,5572,1058,19.13,143.616,34.0336,312.2,52.6,22,12.392181031
8994885,male,run,4830,1108,14.94,156.006,109.2412,195.4,122.4,98.2,11.140629477
2344846,male,bike,4929,733,42.5,134.21,290.6996,582.200000000,319.4,261.6,31.030734125
1593645,male,bike,5704,1096,48.19,150.716,304.4044,914.600000000,345,281.8,30.573487535
653747,male,bike,10678,2998,74.25,142.458,35.553271944,2380.705828,117.899,-18.1278,24.923337053
9051351,male,bike,4358,697,27.61,124.814,306.1012,476.800000000,337.6,291.4,22.255416258
6919744,male,mountain bike,11894,1501,49.52,133.712,32.2016,2023.6,68,-7.6,14.993194465
58536,male,mountain bike,1365,352,8.05,173.466,10.4048,71.400000000,16,5.2,21.310430921
229190,male,run,1689,310,6.18,156.744,46.0256,274.600000000,58.6,36.8,13.175187829
804068,male,bike,3495,532,30.81,136.176,9.8824,241.8,48.4,-3,31.758622787
3680369,male,run,3777,747,8.75,169.782,71.4008,106.6,81.6,64,8.347687442
2738159,male,bike,5482,1071,40.13,167.146,20.9892,1024.2,80.2,-16.2,26.578612689
3832297,male,bike,3376,1076,22.01,148.322,1077.6348,185.2,1122.2,1043.6,24.640475195
651716,male,bike,2486,676,23.51,112.238,1.8229,75.750000000,5.94,-3.8,34.042803847
2060912,male,run,1830,417,4.97,153.628,48.3092,46.4,53.6,43.6,9.768010232
7516129,male,run,6341,963.029,19.98,111.624,10.426,20,17,5,11.534654807
3472071,male,run,2334,370,8.02,161.796,17.8996,498.000000000,39,-18.8,12.619425110
6113340,male,run,3308,784,10.68,143.626,144.7236,84.600000000,151,136.6,11.740102600
368603,female,run,6453,968.706,19.49,140.864,9.639960368,1089.178002,28.9769,-8.51465,10.859879794
4535678,male,bike,4846,762,35.09,127.884,76.66,791.000000000,111.8,48,26.268501812
2894897,male,mountain bike,5971,864.094,38.35,110.668,27.08962,278.21,50.61,0.62,22.026505545
4233611,male,run,7149,1229,21.77,122.768,33.2316,226.4,50.4,17.2,10.930486286
2358,male,run,3216,624,10.58,138.61,-54.2332,137.4,-48.4,-57.6,11.914814534
3841089,male,bike,2192,322,15.92,134.452,-0.256,54.400000000,3,-8.6,26.074816879
9008533,male,run,3910,434,9.92,125.394,11.8712,115.400000000,15.8,-15.2,8.942475394
7696046,male,bike,4127,709,31.13,150.918,-4.336,384.6,0.6,-9.6,26.758609440
4226525,male,bike,5595,691,49.09,117.892,48.4348,670.4,67,29,31.495623822
2016429,male,run,2484,556,8.35,175.092,123.6312,152.2,133.6,102.2,12.099093177
2333172,male,bike,3608,849.341,31,145.192,420.245656,662.04,535,337,31.179683469
10917968,male,run,3161,553,9.36,149.016,904.7536,232.200000000,914.4,895.2,10.738775245
3069074,male,bike,4321,873,33.51,136.436,93.3996,442.2,143.6,40.6,28.076996939
6113340,male,run,3433,694,10.05,140.854,396.7696,370.8,421,377.4,10.701726970
2102320,male,bike,7688,1006,34.03,124.086,30.936,1103.2,53.4,5,15.869821871
139383,male,bike,7459,2637,67.76,143.646,39.18482,809.248000000,68.1,-1.438,32.357504249
7231044,male,bike,2798,548,19.57,134.314,118.506,630.6,140.6,92.8,25.235536459
14066832,male,bike,3092,478,22.07,156.43,33.354,273.8,44.2,24.6,27.360764212
8582302,male,run,2950,438,6.78,147.452,6.961262772,401.980438000,17.3992,-6.59968,8.303196019
458903,male,run,4894,1175,13.03,156.15,367.8552,204.8,398.8,348.2,9.456434879
3709276,male,run,5441,1353.53,19.97,148.17,-1.7936,178.8,3,-3.6,13.238253616
3276737,male,bike,5518,1058,43.95,134.792,184.3184,335.800000000,194,173.8,29.186416962
2849785,male,run,3230,907,10.01,164.09,91.1404,129,95.4,84.8,11.198230244
4428422,male,bike,7371,1310,52.87,154.882,199.6208,688.200000000,254.4,151.6,25.875053106
5097670,male,bike,5742,1212,45.22,137.094,211.3548,618,267.6,201.6,28.905275849
3439813,male,run,3893,766.121,10.07,133.592,139.606404,302.785,157,120,9.412470491
58536,male,mountain bike,5968,932,28.09,136.858,38.1744,519.4,56.4,13.4,16.955122270
171814,male,mountain bike,3848,833.985,19.3,136.76,315.1612,867.8,429,155.6,20.526045350
6296204,male,bike,8977,1252,80.87,132.228,207.628,1063.2,276.4,167.4,32.858337994
8299100,male,bike,2621,556,23.55,167.92,-5.8436,237.4,0.4,-10.4,32.384309710
